area_id,ocd_id,name,country,state,city,district_type,parent_area_id
152,ocd-division/country:mx/state:em/fed:38,Diputación del Distrito Federal 38 de ESTADO DE MÉXICO,MX,MEX,"ATENCO, CHICONCUAC, TEXCOCO, TEZOYUCA",2,-1,
153,ocd-division/country:mx/state:em/fed:39,Diputación del Distrito Federal 39 de ESTADO DE MÉXICO,MX,MEX,"CHIMALHUACAN, LA PAZ",2,-1,
154,ocd-division/country:mx/state:em/fed:4,Diputación del Distrito Federal 4 de ESTADO DE MÉXICO,MX,MEX,"ISIDRO FABELA, NICOLAS ROMERO",2,-1,
155,ocd-division/country:mx/state:em/fed:40,Diputación del Distrito Federal 40 de ESTADO DE MÉXICO,MX,MEX,"ALMOLOYA DE JUAREZ, TEMOAYA, ZINACANTEPEC",2,-1,
156,ocd-division/country:mx/state:em/fed:41,Diputación del Distrito Federal 41 de ESTADO DE MÉXICO,MX,MEX,TECAMAC,2,-1,
157,ocd-division/country:mx/state:em/fed:5,Diputación del Distrito Federal 5 de ESTADO DE MÉXICO,MX,MEX,"ACOLMAN, AXAPUSCO, CHIAUTLA, NOPALTEPEC, OTUMBA, PAPALOTLA, SAN MARTIN DE LAS PIRAMIDES, TEMASCALAPA, TEOTIHUACAN, TEPETLAOXTOC, TEZOYUCA",2,-1,
158,ocd-division/country:mx/state:em/fed:6,Diputación del Distrito Federal 6 de ESTADO DE MÉXICO,MX,MEX,"COACALCO DE BERRIOZABAL, ECATEPEC DE MORELOS, JALTENCO",2,-1,
159,ocd-division/country:mx/state:em/fed:7,Diputación del Distrito Federal 7 de ESTADO DE MÉXICO,MX,MEX,CUAUTITLAN IZCALLI,2,-1,
160,ocd-division/country:mx/state:em/fed:8,Diputación del Distrito Federal 8 de ESTADO DE MÉXICO,MX,MEX,TULTITLAN,2,-1,
161,ocd-division/country:mx/state:em/fed:9,Diputación del Distrito Federal 9 de ESTADO DE MÉXICO,MX,MEX,"SAN FELIPE DEL PROGRESO, VILLA DE ALLENDE, VILLA VICTORIA, SAN JOSE DEL RINCON, DONATO GUERRA",2,-1,
162,ocd-division/country:mx/state:gr,GUANAJUATO,MX,GRO,,1,-1,
163,ocd-division/country:mx/state:gr/city:1,ACAPULCO DE JUÁREZ,MX,GRO,ACAPULCO DE JUÁREZ,3,-1,
164,ocd-division/country:mx/state:gr/fed:1,Diputación del Distrito Federal 1 de GUERRERO,MX,GRO,"GENERAL CANUTO A. NERI, IXCATEOPAN DE CUAUHTEMOC, PEDRO ASCENCIO ALQUISIRAS, PUNGARABATO, SAN MIGUEL TOTOLAPAN, TELOLOAPAN, TLALCHAPA, TLAPEHUALA, ZIRANDARO, AJUCHITLAN DEL PROGRESO, APAXTLA, ARCELIA, COCULA, COYUCA DE CATALAN, CUETZALA DEL PROGRESO, CUTZAMALA DE PINZON",2,-1,
165,ocd-division/country:mx/state:gr/fed:2,Diputación del Distrito Federal 2 de GUERRERO,MX,GRO,"ATENANGO DEL RIO, BUENAVISTA DE CUELLAR, COPALILLO, HUITZUCO DE LOS FIGUEROA, IGUALA DE LA INDEPENDENCIA, PILCAYA, TAXCO DE ALARCON, TEPECOACUILCO DE TRUJANO, TETIPAC",2,-1,
166,ocd-division/country:mx/state:gr/fed:3,Diputación del Distrito Federal 3 de GUERRERO,MX,GRO,"PETATLAN, TECPAN DE GALEANA, LA UNION DE ISIDORO MONTES DE OCA, ATOYAC DE ALVAREZ, BENITO JUAREZ, COAHUAYUTLA DE JOSE MARIA IZAZAGA, COYUCA DE BENITEZ, ZIHUATANEJO DE AZUETA",2,-1,
167,ocd-division/country:mx/state:gr/fed:4,Diputación del Distrito Federal 4 de GUERRERO,MX,GRO,ACAPULCO DE JUAREZ,2,-1,
168,ocd-division/country:mx/state:gr/fed:5,Diputación del Distrito Federal 5 de GUERRERO,MX,GRO,"ALCOZAUCA DE GUERRERO, ALPOYECA, ATLAMAJALCINGO DEL MONTE, CUALAC, HUAMUXTITLAN, IGUALAPA, MALINALTEPEC, METLATONOC, OLINALA, SAN LUIS ACATLAN, TLACOACHISTLAHUACA, TLALIXTAQUILLA DE MALDONADO, TLAPA DE COMONFORT, XALPATLAHUAC, XOCHIHUEHUETLAN, XOCHISTLAHUACA, ILIATENCO, COCHOAPA EL GRANDE",2,-1,
169,ocd-division/country:mx/state:gr/fed:6,Diputación del Distrito Federal 6 de GUERRERO,MX,GRO,"AHUACUOTZINGO, ATLIXTAC, COPANATOYAC, CHILAPA DE ALVAREZ, MARTIR DE CUILAPAN, MOCHITLAN, QUECHULTENANGO, TIXTLA DE GUERRERO, TLACOAPA, ZAPOTITLAN TABLAS, ZITLALA, ACATEPEC, JOSE JOAQUIN DE HERRERA",2,-1,
170,ocd-division/country:mx/state:gr/fed:7,Diputación del Distrito Federal 7 de GUERRERO,MX,GRO,"CHILPANCINGO DE LOS BRAVO, EDUARDO NERI, GENERAL HELIODORO CASTILLO, LEONARDO BRAVO",2,-1,
171,ocd-division/country:mx/state:gr/fed:8,Diputación del Distrito Federal 8 de GUERRERO,MX,GRO,"AYUTLA DE LOS LIBRES, AZOYU, COPALA, CUAJINICUILAPA, CUAUTEPEC, FLORENCIO VILLARREAL, JUAN R. ESCUDERO, OMETEPEC, SAN MARCOS, TECOANAPA, MARQUELIA, JUCHITAN",2,-1,
172,ocd-division/country:mx/state:gr/fed:9,Diputación del Distrito Federal 9 de GUERRERO,MX,GRO,ACAPULCO DE JUAREZ,2,-1,
173,ocd-division/country:mx/state:gt,GUERRERO,MX,GUA,,1,-1,
174,ocd-division/country:mx/state:gt/fed:1,Diputación del Distrito Federal 1 de GUANAJUATO,MX,GUA,"DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL, SAN LUIS DE LA PAZ, SANTA CATARINA, TIERRA BLANCA, VICTORIA, XICHU, ATARJEA, DOCTOR MORA",2,-1,
175,ocd-division/country:mx/state:gt/fed:10,Diputación del Distrito Federal 10 de GUANAJUATO,MX,GUA,"CORTAZAR, MOROLEON, SALVATIERRA, SANTIAGO MARAVATIO, URIANGATO, YURIRIA",2,-1,
176,ocd-division/country:mx/state:gt/fed:11,Diputación del Distrito Federal 11 de GUANAJUATO,MX,GUA,LEON,2,-1,
177,ocd-division/country:mx/state:gt/fed:12,Diputación del Distrito Federal 12 de GUANAJUATO,MX,GUA,CELAYA,2,-1,
178,ocd-division/country:mx/state:gt/fed:13,Diputación del Distrito Federal 13 de GUANAJUATO,MX,GUA,"ABASOLO, CUERAMARO, HUANIMARO, JARAL DEL PROGRESO, PUEBLO NUEVO, ROMITA, VALLE DE SANTIAGO",2,-1,
179,ocd-division/country:mx/state:gt/fed:14,Diputación del Distrito Federal 14 de GUANAJUATO,MX,GUA,"ACAMBARO, APASEO EL ALTO, APASEO EL GRANDE, CORONEO, JERECUARO, TARANDACUAO, TARIMORO",2,-1,
180,ocd-division/country:mx/state:gt/fed:15,Diputación del Distrito Federal 15 de GUANAJUATO,MX,GUA,IRAPUATO,2,-1,
181,ocd-division/country:mx/state:gt/fed:2,Diputación del Distrito Federal 2 de GUANAJUATO,MX,GUA,"SAN MIGUEL DE ALLENDE, CELAYA, COMONFORT, SAN JOSE ITURBIDE",2,-1,
182,ocd-division/country:mx/state:gt/fed:3,Diputación del Distrito Federal 3 de GUANAJUATO,MX,GUA,LEON,2,-1,
183,ocd-division/country:mx/state:gt/fed:4,Diputación del Distrito Federal 4 de GUANAJUATO,MX,GUA,"GUANAJUATO, OCAMPO, SAN DIEGO DE LA UNION, SAN FELIPE",2,-1,
184,ocd-division/country:mx/state:gt/fed:5,Diputación del Distrito Federal 5 de GUANAJUATO,MX,GUA,LEON,2,-1,
185,ocd-division/country:mx/state:gt/fed:6,Diputación del Distrito Federal 6 de GUANAJUATO,MX,GUA,LEON,2,-1,
186,ocd-division/country:mx/state:gt/fed:7,Diputación del Distrito Federal 7 de GUANAJUATO,MX,GUA,"MANUEL DOBLADO, PENJAMO, PURISIMA DEL RINCON, SAN FRANCISCO DEL RINCON",2,-1,
187,ocd-division/country:mx/state:gt/fed:8,Diputación del Distrito Federal 8 de GUANAJUATO,MX,GUA,"SALAMANCA, SANTA CRUZ DE JUVENTINO ROSAS, VILLAGRAN",2,-1,
188,ocd-division/country:mx/state:gt/fed:9,Diputación del Distrito Federal 9 de GUANAJUATO,MX,GUA,"IRAPUATO, SILAO DE LA VICTORIA",2,-1,
189,ocd-division/country:mx/state:hg,HIDALGO,MX,HID,,1,-1,
190,ocd-division/country:mx/state:hg/fed:1,Diputación del Distrito Federal 1 de HIDALGO,MX,HID,"CALNALI, HUAUTLA, HUAZALINGO, HUEJUTLA DE REYES, JALTOCAN, LOLOTLA, MOLANGO DE ESCAMILLA, SAN FELIPE ORIZATLAN, TEPEHUACAN DE GUERRERO, TIANGUISTENGO, TLANCHINOL, XOCHIATIPAN, XOCHICOATLAN, YAHUALICA, ATLAPEXCO",2,-1,
191,ocd-division/country:mx/state:hg/fed:2,Diputación del Distrito Federal 2 de HIDALGO,MX,HID,"ALFAJAYUCAN, CARDONAL, CHAPULHUACAN, CHILCUAUTLA, IXMIQUILPAN, JACALA DE LEDEZMA, LA MISION, NICOLAS FLORES, PACULA, PISAFLORES, PROGRESO DE OBREGON, SAN SALVADOR, SANTIAGO DE ANAYA, TASQUILLO, TECOZAUTLA, ZIMAPAN",2,-1,
192,ocd-division/country:mx/state:hg/fed:3,Diputación del Distrito Federal 3 de HIDALGO,MX,HID,"ACTOPAN, AJACUBA, ATOTONILCO EL GRANDE, EL ARENAL, ELOXOCHITLAN, FRANCISCO I. MADERO, HUASCA DE OCAMPO, JUAREZ HIDALGO, METZTITLAN, MINERAL DEL CHICO, MINERAL DEL MONTE, MIXQUIAHUALA DE JUAREZ, OMITLAN DE JUAREZ, SAN AGUSTIN METZQUITITLAN, SAN AGUSTIN TLAXIACA, TETEPANGO, TLAHUELILPAN, TLAHUILTEPA, ZACUALTIPAN DE ANGELES",2,-1,
193,ocd-division/country:mx/state:hg/fed:4,Diputación del Distrito Federal 4 de HIDALGO,MX,HID,"ACATLAN, ACAXOCHITLAN, AGUA BLANCA DE ITURBIDE, CUAUTEPEC DE HINOJOSA, HUEHUETLA, METEPEC, SAN BARTOLO TUTOTEPEC, SANTIAGO TULANTEPEC DE LUGO GUERRERO, TENANGO DE DORIA, TULANCINGO DE BRAVO",2,-1,
194,ocd-division/country:mx/state:hg/fed:5,Diputación del Distrito Federal 5 de HIDALGO,MX,HID,"NOPALA DE VILLAGRAN, TEPEJI DEL RIO DE OCAMPO, TEPETITLAN, TEZONTEPEC DE ALDAMA, TLAXCOAPAN, TULA DE ALLENDE, ATITALAQUIA, ATOTONILCO DE TULA, CHAPANTONGO, HUICHAPAN",2,-1,
195,ocd-division/country:mx/state:hg/fed:6,Diputación del Distrito Federal 6 de HIDALGO,MX,HID,"PACHUCA DE SOTO, TIZAYUCA, TOLCAYUCA, ZAPOTLAN DE JUAREZ",2,-1,
196,ocd-division/country:mx/state:hg/fed:7,Diputación del Distrito Federal 7 de HIDALGO,MX,HID,"ALMOLOYA, APAN, EMILIANO ZAPATA, EPAZOYUCAN, MINERAL DE LA REFORMA, SINGUILUCAN, TEPEAPULCO, TLANALAPA, VILLA DE TEZONTEPEC, ZEMPOALA",2,-1,
197,ocd-division/country:mx/state:ja,JALISCO,MX,JAL,,1,-1,
198,ocd-division/country:mx/state:ja/fed:1,Diputación del Distrito Federal 1 de JALISCO,MX,JAL,"AHUALULCO DE MERCADO, AMATITAN, SAN JUANITO DE ESCOBEDO, EL ARENAL, BOLA?OS, COLOTLAN, CUQUIO, CHIMALTITAN, ETZATLAN, HOSTOTIPAQUILLO, HUEJUCAR, HUEJUQUILLA EL ALTO, IXTLAHUACAN DEL RIO, MAGDALENA, MEZQUITIC, SAN CRISTOBAL DE LA BARRANCA, SAN MARCOS, SAN MARTIN DE BOLA?OS, SANTA MARIA DE LOS ANGELES, TALA, TEQUILA, TEUCHITLAN, TOTATICHE, VILLA GUERRERO",2,-1,
199,ocd-division/country:mx/state:ja/fed:10,Diputación del Distrito Federal 10 de JALISCO,MX,JAL,ZAPOPAN,2,-1,
200,ocd-division/country:mx/state:ja/fed:11,Diputación del Distrito Federal 11 de JALISCO,MX,JAL,GUADALAJARA,2,-1,
201,ocd-division/country:mx/state:ja/fed:12,Diputación del Distrito Federal 12 de JALISCO,MX,JAL,TLAJOMULCO DE ZU?IGA,2,-1,
202,ocd-division/country:mx/state:ja/fed:13,Diputación del Distrito Federal 13 de JALISCO,MX,JAL,"SAN PEDRO TLAQUEPAQUE, ZAPOPAN",2,-1,
203,ocd-division/country:mx/state:ja/fed:14,Diputación del Distrito Federal 14 de JALISCO,MX,JAL,GUADALAJARA,2,-1,
204,ocd-division/country:mx/state:ja/fed:15,Diputación del Distrito Federal 15 de JALISCO,MX,JAL,"DEGOLLADO, JAMAY, OCOTLAN, PONCITLAN, TOTOTLAN, ZAPOTLAN DEL REY, ATOTONILCO EL ALTO, AYOTLAN, LA BARCA",2,-1,
205,ocd-division/country:mx/state:ja/fed:16,Diputación del Distrito Federal 16 de JALISCO,MX,JAL,SAN PEDRO TLAQUEPAQUE,2,-1,
206,ocd-division/country:mx/state:ja/fed:17,Diputación del Distrito Federal 17 de JALISCO,MX,JAL,"ACATLAN DE JUAREZ, ATEMAJAC DE BRIZUELA, COCULA, CONCEPCION DE BUENOS AIRES, CHAPALA, IXTLAHUACAN DE LOS MEMBRILLOS, JOCOTEPEC, LA MANZANILLA DE LA PAZ, MAZAMITLA, SAN MARTIN HIDALGO, TEOCUITATLAN DE CORONA, TIZAPAN EL ALTO, TUXCUECA, VILLA CORONA, ZACOALCO DE TORRES",2,-1,
207,ocd-division/country:mx/state:ja/fed:18,Diputación del Distrito Federal 18 de JALISCO,MX,JAL,"AMECA, ATENGO, AUTLAN DE NAVARRO, AYUTLA, CASIMIRO CASTILLO, CIHUATLAN, CUAUTITLAN DE GARCIA BARRAGAN, CUAUTLA, CHIQUILISTLAN, EJUTLA, EL GRULLO, LA HUERTA, JUCHITLAN, EL LIMON, VILLA PURIFICACION, TECOLOTLAN, TENAMAXTLAN, TOLIMAN, TONAYA, TUXCACUESCO, UNION DE TULA, ZAPOTITLAN DE VADILLO",2,-1,
208,ocd-division/country:mx/state:ja/fed:19,Diputación del Distrito Federal 19 de JALISCO,MX,JAL,"AMACUECA, ATOYAC, ZAPOTLAN EL GRANDE, SAN GABRIEL, GOMEZ FARIAS, JILOTLAN DE LOS DOLORES, SANTA MARIA DEL ORO, PIHUAMO, QUITUPAN, SAYULA, TAMAZULA DE GORDIANO, TAPALPA, TECALITLAN, TECHALUTA DE MONTENEGRO, TONILA, TUXPAN, VALLE DE JUAREZ, ZAPOTILTIC",2,-1,
209,ocd-division/country:mx/state:ja/fed:2,Diputación del Distrito Federal 2 de JALISCO,MX,JAL,"ENCARNACION DE DIAZ, LAGOS DE MORENO, OJUELOS DE JALISCO, SAN DIEGO DE ALEJANDRIA, SAN JUAN DE LOS LAGOS, SAN JULIAN, UNION DE SAN ANTONIO",2,-1,
210,ocd-division/country:mx/state:ja/fed:20,Diputación del Distrito Federal 20 de JALISCO,MX,JAL,"TONALA, ZAPOTLANEJO, ACATIC, JUANACATLAN, EL SALTO",2,-1,
211,ocd-division/country:mx/state:ja/fed:3,Diputación del Distrito Federal 3 de JALISCO,MX,JAL,"MEXTICACAN, SAN MIGUEL EL ALTO, TEOCALTICHE, TEPATITLAN DE MORELOS, VALLE DE GUADALUPE, VILLA HIDALGO, CA?ADAS DE OBREGON, YAHUALICA DE GONZALEZ GALLO, SAN IGNACIO CERRO GORDO, ARANDAS, JALOSTOTITLAN, JESUS MARIA",2,-1,
212,ocd-division/country:mx/state:ja/fed:4,Diputación del Distrito Federal 4 de JALISCO,MX,JAL,ZAPOPAN,2,-1,
213,ocd-division/country:mx/state:ja/fed:5,Diputación del Distrito Federal 5 de JALISCO,MX,JAL,"ATENGUILLO, CABO CORRIENTES, GUACHINANGO, MASCOTA, MIXTLAN, PUERTO VALLARTA, SAN SEBASTIAN DEL OESTE, TALPA DE ALLENDE, TOMATLAN",2,-1,
214,ocd-division/country:mx/state:ja/fed:6,Diputación del Distrito Federal 6 de JALISCO,MX,JAL,ZAPOPAN,2,-1,
215,ocd-division/country:mx/state:ja/fed:7,Diputación del Distrito Federal 7 de JALISCO,MX,JAL,TONALA,2,-1,
216,ocd-division/country:mx/state:ja/fed:8,Diputación del Distrito Federal 8 de JALISCO,MX,JAL,GUADALAJARA,2,-1,
217,ocd-division/country:mx/state:ja/fed:9,Diputación del Distrito Federal 9 de JALISCO,MX,JAL,GUADALAJARA,2,-1,
218,ocd-division/country:mx/state:mi,MICHOACÁN,MX,MIC,,1,-1,
219,ocd-division/country:mx/state:mi/city:54,MORELIA,MX,MIC,MORELIA,3,-1,
220,ocd-division/country:mx/state:mi/fed:1,Diputación del Distrito Federal 1 de MICHOACÁN DE OCAMPO,MX,MIC,"ARTEAGA, CHURUMUCO, GABRIEL ZAMORA, LA HUACANA, LAZARO CARDENAS, MUGICA, NUEVO URECHO, PARACUARO, TUMBISCATIO",2,-1,
221,ocd-division/country:mx/state:mi/fed:10,Diputación del Distrito Federal 10 de MICHOACÁN DE OCAMPO,MX,MIC,MORELIA,2,-1,
222,ocd-division/country:mx/state:mi/fed:11,Diputación del Distrito Federal 11 de MICHOACÁN DE OCAMPO,MX,MIC,"ACUITZIO, ARIO, HUIRAMBA, LAGUNILLAS, MADERO, NOCUPETARO, PATZCUARO, SALVADOR ESCALANTE, TACAMBARO, TARETAN, TINGAMBATO, TURICATO, TZINTZUNTZAN, ZIRACUARETIRO",2,-1,
223,ocd-division/country:mx/state:mi/fed:12,Diputación del Distrito Federal 12 de MICHOACÁN DE OCAMPO,MX,MIC,"AGUILILLA, APATZINGAN, AQUILA, BUENAVISTA, COAHUAYANA, COALCOMAN DE VAZQUEZ PALLARES, CHINICUILA, NUEVO PARANGARICUTIRO, PERIBAN, TANCITARO, TEPALCATEPEC",2,-1,
224,ocd-division/country:mx/state:mi/fed:2,Diputación del Distrito Federal 2 de MICHOACÁN DE OCAMPO,MX,MIC,"HUANDACAREO, HUANIQUEO, INDAPARAPEO, JIMENEZ, JOSE SIXTO VERDUZCO, MORELOS, PANINDICUARO, PENJAMILLO, PURUANDIRO, SANTA ANA MAYA, TARIMBARO, ALVARO OBREGON, ANGAMACUTIRO, COPANDARO, CUITZEO, CHARO, CHUCANDIRO",2,-1,
225,ocd-division/country:mx/state:mi/fed:3,Diputación del Distrito Federal 3 de MICHOACÁN DE OCAMPO,MX,MIC,"ANGANGUEO, CARACUARO, HUETAMO, JUAREZ, JUNGAPEO, OCAMPO, SAN LUCAS, SUSUPUATO, TIQUICHEO DE NICOLAS ROMERO, TUXPAN, TUZANTLA, TZITZIO, ZITACUARO",2,-1,
226,ocd-division/country:mx/state:mi/fed:4,Diputación del Distrito Federal 4 de MICHOACÁN DE OCAMPO,MX,MIC,"BRISE?AS, COTIJA, CHAVINDA, JIQUILPAN, MARCOS CASTELLANOS, PAJACUARAN, COJUMATLAN DE REGULES, LOS REYES, SAHUAYO, TANGAMANDAPIO, TING?INDIN, TOCUMBO, VENUSTIANO CARRANZA, VILLAMAR, VISTA HERMOSA",2,-1,
227,ocd-division/country:mx/state:mi/fed:5,Diputación del Distrito Federal 5 de MICHOACÁN DE OCAMPO,MX,MIC,"CHURINTZIO, ECUANDUREO, IXTLAN, NUMARAN, LA PIEDAD, TANHUATO, YURECUARO, ZAMORA, ZINAPARO",2,-1,
228,ocd-division/country:mx/state:mi/fed:6,Diputación del Distrito Federal 6 de MICHOACÁN DE OCAMPO,MX,MIC,"APORO, CONTEPEC, EPITACIO HUERTA, HIDALGO, IRIMBO, MARAVATIO, QUERENDARO, SENGUIO, TLALPUJAHUA, ZINAPECUARO",2,-1,
229,ocd-division/country:mx/state:mi/fed:7,Diputación del Distrito Federal 7 de MICHOACÁN DE OCAMPO,MX,MIC,"TANGANCICUARO, TLAZAZALCA, ZACAPU, COENEO, CHARAPAN, CHERAN, CHILCHOTA, ERONGARICUARO, JACONA, NAHUATZEN, PARACHO, PUREPERO, QUIROGA",2,-1,
230,ocd-division/country:mx/state:mi/fed:8,Diputación del Distrito Federal 8 de MICHOACÁN DE OCAMPO,MX,MIC,MORELIA,2,-1,
231,ocd-division/country:mx/state:mi/fed:9,Diputación del Distrito Federal 9 de MICHOACÁN DE OCAMPO,MX,MIC,URUAPAN,2,-1,
232,ocd-division/country:mx/state:mo,MORELOS,MX,MOR,,1,-1,
233,ocd-division/country:mx/state:mo/fed:1,Diputación del Distrito Federal 1 de MORELOS,MX,MOR,CUERNAVACA,2,-1,
234,ocd-division/country:mx/state:mo/fed:2,Diputación del Distrito Federal 2 de MORELOS,MX,MOR,"CUERNAVACA, EMILIANO ZAPATA, JIUTEPEC, XOCHITEPEC",2,-1,
235,ocd-division/country:mx/state:mo/fed:3,Diputación del Distrito Federal 3 de MORELOS,MX,MOR,"AXOCHIAPAN, AYALA, CUAUTLA, TEPALCINGO, TLALTIZAPAN DE ZAPATA",2,-1,
236,ocd-division/country:mx/state:mo/fed:4,Diputación del Distrito Federal 4 de MORELOS,MX,MOR,"AMACUZAC, COATLAN DEL RIO, JOJUTLA, MAZATEPEC, MIACATLAN, PUENTE DE IXTLA, TEMIXCO, TETECALA, TLAQUILTENANGO, ZACATEPEC, COATETELCO, XOXOCOTLA",2,-1,
237,ocd-division/country:mx/state:mo/fed:5,Diputación del Distrito Federal 5 de MORELOS,MX,MOR,"ATLATLAHUCAN, HUITZILAC, JANTETELCO, JONACATEPEC, OCUITUCO, TEPOZTLAN, TETELA DEL VOLCAN, TLALNEPANTLA, TLAYACAPAN, TOTOLAPAN, YAUTEPEC, YECAPIXTLA, ZACUALPAN DE AMILPAS, TEMOAC",2,-1,
238,ocd-division/country:mx/state:na,NAYARIT,MX,NAY,,1,-1,
239,ocd-division/country:mx/state:na/city:17,TEPIC,MX,NAY,TEPIC,3,-1,
240,ocd-division/country:mx/state:na/fed:1,Diputación del Distrito Federal 1 de NAYARIT,MX,NAY,"ACAPONETA, HUAJICORI, DEL NAYAR, ROSAMORADA, RUIZ, SAN BLAS, SANTIAGO IXCUINTLA, TECUALA, TUXPAN",2,-1,
241,ocd-division/country:mx/state:na/fed:2,Diputación del Distrito Federal 2 de NAYARIT,MX,NAY,"TEPIC, XALISCO",2,-1,
242,ocd-division/country:mx/state:na/fed:3,Diputación del Distrito Federal 3 de NAYARIT,MX,NAY,"SAN PEDRO LAGUNILLAS, SANTA MARIA DEL ORO, XALISCO, LA YESCA, AHUACATLAN, AMATLAN DE CA?AS, BAHIA DE BANDERAS, COMPOSTELA, IXTLAN DEL RIO, JALA",2,-1,
243,ocd-division/country:mx/state:nl,NUEVO LEÓN,MX,NLE,,1,-1,
244,ocd-division/country:mx/state:nl/city:40,MONTERREY,MX,NLE,MONTERREY,3,-1,
245,ocd-division/country:mx/state:nl/fed:1,Diputación del Distrito Federal 1 de NUEVO LEÓN,MX,NLE,"SAN PEDRO GARZA GARCIA, SANTA CATARINA",2,-1,
246,ocd-division/country:mx/state:nl/fed:10,Diputación del Distrito Federal 10 de NUEVO LEÓN,MX,NLE,MONTERREY,2,-1,
247,ocd-division/country:mx/state:nl/fed:11,Diputación del Distrito Federal 11 de NUEVO LEÓN,MX,NLE,"GUADALUPE, JUAREZ, MONTERREY",2,-1,
248,ocd-division/country:mx/state:nl/fed:12,Diputación del Distrito Federal 12 de NUEVO LEÓN,MX,NLE,"CADEREYTA JIMENEZ, JUAREZ, MARIN, PESQUERIA",2,-1,
249,ocd-division/country:mx/state:nl/fed:2,Diputación del Distrito Federal 2 de NUEVO LEÓN,MX,NLE,"APODACA, GRAL. ESCOBEDO, GRAL. ZUAZUA, PESQUERIA, SAN NICOLAS DE LOS GARZA",2,-1,
250,ocd-division/country:mx/state:nl/fed:3,Diputación del Distrito Federal 3 de NUEVO LEÓN,MX,NLE,GRAL. ESCOBEDO,2,-1,
251,ocd-division/country:mx/state:nl/fed:4,Diputación del Distrito Federal 4 de NUEVO LEÓN,MX,NLE,"APODACA, SAN NICOLAS DE LOS GARZA",2,-1,
252,ocd-division/country:mx/state:nl/fed:5,Diputación del Distrito Federal 5 de NUEVO LEÓN,MX,NLE,MONTERREY,2,-1,
253,ocd-division/country:mx/state:nl/fed:6,Diputación del Distrito Federal 6 de NUEVO LEÓN,MX,NLE,MONTERREY,2,-1,
254,ocd-division/country:mx/state:nl/fed:7,Diputación del Distrito Federal 7 de NUEVO LEÓN,MX,NLE,"ABASOLO, AGUALEGUAS, ANAHUAC, BUSTAMANTE, CARMEN, CIENEGA DE FLORES, GARCIA, GRAL. ZUAZUA, HIDALGO, HIGUERAS, LAMPAZOS DE NARANJO, MINA, MONTERREY, PARAS, SABINAS HIDALGO, SALINAS VICTORIA, VALLECILLO, VILLALDAMA",2,-1,
255,ocd-division/country:mx/state:nl/fed:8,Diputación del Distrito Federal 8 de NUEVO LEÓN,MX,NLE,"APODACA, GUADALUPE, PESQUERIA",2,-1,
256,ocd-division/country:mx/state:nl/fed:9,Diputación del Distrito Federal 9 de NUEVO LEÓN,MX,NLE,"LOS ALDAMAS, ALLENDE, ARAMBERRI, CERRALVO, CHINA, DR. ARROYO, DR. COSS, DR. GONZALEZ, GALEANA, GRAL. BRAVO, GRAL. TERAN, GRAL. TREVI?O, GRAL. ZARAGOZA, LOS HERRERAS, HUALAHUISES, ITURBIDE, LINARES, MELCHOR OCAMPO, MIER Y NORIEGA, MONTEMORELOS, LOS RAMONES, RAYONES, SANTIAGO",2,-1,
257,ocd-division/country:mx/state:oa,OAXACA,MX,OAX,,1,-1,
258,ocd-division/country:mx/state:oa/fed:1,Diputación del Distrito Federal 1 de OAXACA,MX,OAX,"ACATLAN DE PEREZ FIGUEROA, AYOTZINTEPEC, COSOLAPA, LOMA BONITA, SAN JOSE CHILTEPEC, SAN JUAN BAUTISTA TUXTEPEC, SAN JUAN BAUTISTA VALLE NACIONAL, SAN LUCAS OJITLAN, SAN MIGUEL SOYALTEPEC, SANTA MARIA JACATEPEC, SANTIAGO JOCOTEPEC",2,-1,
